Показательная величина;Нормальная величина 1;Нормальная величина 2;Нормальная величина 3
13,417983092497712;11,67000048835105;35,222948467322162;0
2,0595390641958278;11,212717101800221;32,417150397716135;0
0,57626833746879913;9,5939509166335544;36,491154634997251;0
14,984163129992998;10,202142952287257;32,961328422125355;0
21,722098304415283;9,20944965048507;34,046155677614038;0
3,8741812463846448;9,2385446388153944;33,165919646915988;0
24,360812455919728;9,0242492784688473;30,72157056609749;0
4,8980294374732143;9,844723732524681;29,133030279397943;0
13,903563092372677;12,110549868267761;31,595251170670881;0
4,99020691973158;8,48151414671921;33,435256055892623;0
7,2097552313541646;10,415886082478208;37,091918707881504;0
7,421334037175745;15,727330931055775;34,182145784360053;0
10,616642449451346;11,688842318370835;38,181248863435449;0
14,189049558308042;7,8306732543000956;34,960057815095084;0
5,0866244549066248;9,6278919656050572;29,766036982956507;0
1,0532232352097433;11,415125855470716;37,798362003993304;0
5,6118825490339983;10,364457179012645;31,619152665934763;0
2,9806398331212494;10,748670742798424;28,857434523016014;0
9,8956577095041673;12,737443115370111;25,403771859574327;0
35,45996816615132;9,3693286516263576;28,912809725723431;0
1,7755415766563631;8,8495016384646572;33,2474506200547;0
20,278935893525237;7,792163489640993;35,1307333005505;0
0,99182868904284527;10,232599863804122;32,103528382853952;0
6,4159946086435689;10,814050871088309;35,634751839310674;0
29,596526693304568;9,77345286954546;29,752423346339565;0
24,245323264599413;7,1931325627798035;32,488815158285881;0
30,392017074737016;10,18697036088154;34,850164366914328;0
14,913700476557558;10,346302845600031;35,887186523436554;0
36,277951647959021;10,092249538747025;31,550711431357954;0
31,17186646582029;11,42686285785798;33,840587673300156;0
13,306428914177751;9,5974628209243651;31,789645331976455;0
48,22018769775034;10,291053553651318;36,189115358345219;0
16,958156717231255;9,95039667331113;31,736414887435725;0
0,98420499606993928;8,124220629492509;36,248074730997573;0
9,6286361148526218;12,252744618466345;35,229767145807884;0
5,1310823281276505;11,314230175160787;37,552053412632013;0
3,2560408612879828;10,837680183729558;39,423328499081066;0
3,1215124115805697;11,312155513747916;33,779670077177293;0
4,0791707519220308;13,380159644260605;35,011297257683907;0
2,32390995252205;8,24467952610052;31,723242983710843;0
5,7483869041110589;9,7943701114479182;34,521014028810676;0
2,7268779775986909;10,531177087437524;34,31344126122795;0
43,16165461434921;12,056495818978863;29,811332461993757;0
4,0326068557629444;12,752749625696708;28,420582681923939;0
0,852621727233056;11,349603424635912;29,881788707840759;0
2,5443409187328854;8,3988097843563665;34,884845023600938;0
1,5137582390167896;10,841911795038463;28,446871204978997;0
0,034084614159782055;10,899006168081423;36,627487647752289;0
21,197267753010113;9,8850631529949222;38,870890966947904;0
1,6425533781378732;6,514404272710161;32,572118375422114;0
16,985858269810336;11,626758423590767;34,734073354595751;0
11,596619290861499;12,212224943918839;32,633367408973037;0
1,8548038248563907;9,5179506914105119;31,014352720849395;0
3,7032469523386693;12,887161228776209;30,296861448468253;0
5,4551191641244188;11,449149977364275;30,596831672457203;0
20,420474729541134;11,001284856255822;32,485802931782686;0
0,96187716225787123;9,9338878395796488;33,953438576605024;0
8,7334514522128828;11,16401592398798;30,082274886294488;0
17,623158784109858;7,9746702758310821;30,552492879730444;0
36,727669712680978;12,408489453429574;32,244369488708443;0
4,60553829836302;11,272687261222886;29,684112449275556;0
1,4799087127264281;11,434730620117449;29,016483819717617;0
5,3414130876149413;8,0492294721894719;31,946948950750304;0
15,86185362805783;8,1947380413277315;31,557562558734784;0
10,70556619796931;8,2229521704344979;27,028209095875923;0
7,3766949025626429;9,8357026685437283;32,114377590916256;0
12,28786156556307;11,718895047622624;31,348053592239658;0
8,2186284087111616;10,065467082746816;30,342055386970735;0
1,5061261943290294;9,6524123300439619;34,78824952168592;0
59,26682815977837;10,569784073668755;38,305880726789226;0
17,262899990872764;8,43979803178414;31,528960760641482;0
1,7595002524582026;11,414368983276413;30,333892692246906;0
25,610990930655809;13,036727336947319;33,606253367657587;0
5,4627677249768247;9,4307723209436034;28,897871281548543;0
7,6347476887347874;12,884846487502513;29,1488825737583;0
25,772165438309852;10,072262791158845;31,430422968437306;0
21,348571832019381;10,358772312644605;30,70762500286175;0
14,378437376180045;14,16745282170541;36,297828298537709;0
4,9728733557397824;8,8015662751933874;30,830127000701509;0
12,856104096141346;9,5276859003087626;29,021813453105544;0
14,740555484444329;11,582688454325567;35,169136364029505;0
29,705373446018225;9,3754568963527518;38,335101296351468;0
22,537980994729985;10,056721833021008;29,524857672753633;0
17,256943564237083;10,910125561488275;32,066382318838855;0
1,4926651995684055;11,264438352450719;37,592290996227263;0
0,50540833953401154;9,89208725321803;32,3270771169844;0
17,296561100045402;12,092513071811871;28,662465522535769;0
7,0736894313617951;10,595768445182044;35,954521642343089;0
11,186434506569354;7,7913117383981678;29,945118147406525;0
13,781863403335102;9,8086872382223387;33,376863712904523;0
3,7057322510848163;9,8654787073974131;32,270301650444644;0
11,88957501008921;8,52326812286229;32,760837517823084;0
5,794186805095598;10,893720026715968;32,987631731645628;0
4,46868600364632;12,191326057742888;34,387347418506351;0
18,219999759654971;11,920376428334746;35,41124980811383;0
3,5616556234853252;8,9911440223552166;35,838127442555205;0
17,4206671604921;11,035634659576148;31,504717711648862;0
2,1239405867641703;10,982175500138467;37,269493258353236;0
11,229451741828441;6,5694804721685554;24,579391269211825;0
8,2087970199007767;9,7604295516919883;33,767713370643285;0
7,2834426815346731;10,625387644748818;36,70634940415426;0
8,6770857998973678;11,46504687923883;34,794325146062889;0
19,920426514223344;10,744527376172846;32,988354722442246;0
21,421929605429405;11,700024620209661;27,086397547729327;0
3,99609321646233;12,598890177937054;33,316903523681354;0
10,662937287117025;9,200774557967673;31,792893126121008;0
14,423469319943953;8,89278941219904;34,194586646363071;0
13,799020273681199;7,6007952937496626;36,700936304228314;0
14,940315896171052;12,312125226338672;32,764011003112394;0
6,8605277084360869;9,4034007824985579;38,940679009594987;0
44,652974604461789;10,505668009541839;37,378323736080254;0
3,9920328875675519;11,713067435986941;39,8416262547356;0
2,1149388615267437;8,4427202534220278;35,540766826978931;0
1,1074708067530317;9,2420704418428326;36,508285057798432;0
2,2763967476346583;10,978840645576577;31,132196399624572;0
5,4531636897061508;12,323592618452324;34,952314684118043;0
2,7781184936947061;9,90524300274806;33,004955997516312;0
8,9618659095629809;10,23038838020554;27,5190339179442;0
10,689598614292065;11,265389743107896;32,568358299741213;0
9,3623189484992491;7,9489790849674762;28,401651289644676;0
12,010379683835799;8,2960554984215449;26,904263737716892;0
2,2350843532255111;10,337174085000765;36,928762684022779;0
21,813479893422549;12,164626841876419;34,135977774973782;0
4,9734094127728241;10,067054880071821;34,694244342922339;0
11,63698743995678;12,508010874189415;30,934975120733235;0
1,3535616841941485;10,387767926953107;32,488197888615929;0
12,785672170097417;11,172680061725457;31,984655584308282;0
8,2646860121461021;7,7144270084123656;35,936001941824721;0
8,7371051779200251;8,81908638893517;33,301392867587495;0
2,6698108231734756;10,629714597445354;28,677794328854091;0
1,0444184102719025;8,7652033163747483;35,805377945592006;0
11,724240800982901;11,32917515354972;36,737685899348477;0
0,91984890837247024;8,6066304025364726;33,776507377845732;0
17,829950024481114;10,288272544901231;32,230838826049236;0
2,3095623865194654;10,130111540744528;36,291904637803917;0
2,118546914311557;10,180926021433725;30,783371165754936;0
0,88985038806557881;7,964995727524637;30,502733799873536;0
0,12474935659605707;11,267121630375685;38,191888900662633;0
6,7832280188958682;9,9421168424564677;31,535019431691364;0
6,59601460295521;10,02602237473938;29,827031628862617;0
3,3639239109846675;10,651439018593084;30,276723027289943;0
0,77159501342649728;8,79130834962099;33,199000816348224;0
13,150028060257473;8,9326784105168837;37,116616824310256;0
1,9460117287706908;9,9448055519701253;29,691054159568381;0
14,248939483757521;12,37464293947259;35,627581927436935;0
39,381520405523169;9,9766818840358837;29,9466985757032;0
7,0286555056784472;8,4430276798239809;29,771725621688244;0
4,0787979688170406;8,3046967381131811;32,672317339068115;0
1,7053120759960094;10,217327033188695;32,207172996673975;0
5,41209819034361;8,7524051648606012;34,132933995879128;0
0,58776659630147043;8,6897540423071575;31,740715395496061;0
2,6522286160679172;10,560418705994627;30,805983790743767;0
7,6511482647142444;9,5577606287089978;39,78562855998922;0
0,69116751980700764;10,183819338102707;35,878122791644707;0
19,721120137014644;9,2174999047195172;32,125484910153666;0
3,8126127294294339;10,154220525234303;28,218431387255848;0
11,808313473005718;12,456542035299263;35,31440369056687;0
6,3814609122692953;9,82204769147472;35,434937563215293;0
2,1682816562943881;12,286143810340807;35,041099328269667;0
2,2667829159751314;14,117163099419773;29,901636817770218;0
27,204334725034389;10,788899671757907;35,125468219735971;0
2,2466910818126791;11,292204147935413;36,208413725551921;0
1,8127814191253056;7,9256629794497808;35,023706772220642;0
7,79188152403847;12,620992230598086;28,56956564455708;0
5,0628157982001829;9,682198026652669;31,321095167915566;0
3,5398460046064537;11,376440950435729;30,891231462735902;0
2,7610220591109207;11,498583657577587;36,11059396956275;0
4,4435085612587581;10,60276834417825;29,787849269785347;0
22,887717090414881;9,7601183280692965;34,523760378377155;0
0,12752043214498354;9,4583864607356336;35,372489034359617;0
4,0827037787828955;11,431433051963131;26,64107784274281;0
2,6157677751181714;12,496541727068227;31,031544711021784;0
1,0463229895679465;10,529068356723061;32,217239006506311;0
1,9078755068504263;9,094954166798642;30,719079015885889;0
3,8896234627878639;9,2190774651962322;31,906258644224941;0
9,80457164037001;10,874515908619975;26,402065862791293;0
6,3255159229711024;9,8788715465314834;26,095726546465407;0
12,388183799592136;9,65825629010028;36,781259649771357;0
10,007282359886748;10,199280039859008;31,267334955169414;0
12,281130837055439;12,075400632819255;34,281862163682568;0
9,7222523605159061;11,795160630615884;32,824366068264929;0
4,8877530069046449;10,399279988854753;34,739488751794717;0
5,2024468091233791;6,7273012234347132;33,932178203324263;0
1,7989700582327006;11,466065270075204;29,695727219767313;0
1,9507831629968231;12,055103741375577;30,976154099890156;0
20,114674379872742;8,8985818499986244;31,889055834289181;0
1,6920594761666254;10,407250114681567;30,341532481681163;0
0,21324548495230983;10,66759032741;33,13013387033741;0
35,414530818049933;9,9610961354078889;33,784762089449515;0
22,002561039779106;11,815208989061828;38,072280912779831;0
6,8903790281476409;9,7047105078841529;28,840300779028158;0
9,50394774589188;9,91562291828222;32,731922794073036;0
17,008174086917567;8,9006957329301457;30,228273421721898;0
3,4208165620871172;11,877946590688362;35,377586995185609;0
7,9581985480795936;10,947392052961829;35,477989122286324;0
0,88216906130216;11,297457918007954;30,294829175042658;0
23,909914222743179;8,9578277604209759;37,811821218649072;0
2,1109733462358622;8,9291809403469227;29,875707924032348;0
15,121739061207558;7,5834324518025307;34,884178996680504;0
6,18692620832454;13,06265833312645;36,99989138734901;0
13,441977568166248;8,81905597453627;33,465837269730955;0
1,579131381762924;9,4224409325933056;34,527132138752187;0
5,7329004275188256;9,7545244146419172;37,659424819411036;0
1,5561592208851311;9,2992477375592788;35,696074918801564;0
0,86381156130553194;9,4695559762465109;36,7987085441536;0
17,53998069517856;10,453504110742843;29,875473987045606;0
1,4343241258141537;9,97123263598181;34,508033311151806;0
4,4789404417697289;8,8336914610633013;31,293869502897625;0
13,646975443884283;7,5075332720265866;32,897392856794518;0
2,6915729013064746;8,377868142591419;29,370754418298191;0
18,854230555403667;7,68552337725012;32,822326629078624;0
40,572206318406245;10,977160976484216;33,001363931647276;0
18,284696342127535;9,9566038732529734;32,978720815927282;0
6,6899390198689366;11,030764888773762;31,466579513937628;0
8,7003527036841231;10,855930143479135;34,761784740719307;0
7,93035874443584;12,961646039251582;28,604613324148172;0
15,876500656800303;13,320767750836781;28,806955327952952;0
0,011536094375270143;10,517998253998607;33,386214947834425;0
4,5254398141858516;9,14467777028033;35,878506326563922;0
7,5727953039253961;8,2757551134183061;33,337703272900114;0
1,5367488386302277;9,8709265014491372;31,764577195146558;0
2,4867398771818179;11,529020892871859;32,942482291807806;0
4,9058322509070331;9,7081890990057911;33,11627682469291;0
0,094281677343690223;7,9729849816278406;36,320413278634604;0
7,2304973192551394;9,08656197530206;35,348664434397726;0
12,7937643269469;9,8963803657518739;35,143517929204236;0
5,322152443063902;10,307421226306577;28,686642400222631;0
16,588097330478952;9,3294874737396576;35,613326009802464;0
9,8057071977774228;10,691343687390825;31,221674336296459;0
2,7154953694569617;8,8068784928204611;33,495976900304527;0
12,601881072364572;9,2716751985759878;30,088125887334808;0
3,263683984621069;8,410634163881;29,67604246295701;0
26,693666484081163;9,5945424894640432;37,121466256738415;0
1,8757922522546797;6,0699400351077664;33,70597340693115;0
34,390294113687347;10,644836462327893;32,097242136255183;0
6,4565981786062645;11,830810434258927;32,009025093593792;0
30,015643727700851;11,05781939636354;35,885515900133335;0
3,0315145127648124;7,7116817912649971;29,438348349587191;0
0,85436226252706127;11,758172432303118;25,461922664945277;0
4,3126049308556977;8,2800076446471476;32,979200976862806;0
13,189615816663494;10,345081820653528;31,730137418507351;0
15,8297801651401;10,356458925252106;34,201377878536128;0
3,2373312837458315;10,887217900427809;32,764648643178617;0
13,282212229047008;11,033614748335127;31,46769463651431;0
0,41853835042408388;8,6311565898116527;30,887672380676168;0
7,240975622036351;9,6571100063613553;37,131935698247361;0
14,875339089515162;10,74524186833912;32,91885655563847;0
4,000141036763682;9,3509870634578451;32,255446943927012;0
12,332182133555188;9,3325690107149821;36,586876183366435;0
0,012587050246369214;11,422696180959282;34,174126971834191;0
3,408622306352421;7,3611725556642611;32,399852295664722;0
23,784749497636657;9,391063619164095;32,039497776642833;0
17,504995713639332;11,724810377952553;32,256863182385416;0
2,8569760207854769;11,832598376310994;31,837409791383166;0
3,840499352024473;12,496278780921804;33,012100530354346;0
7,3206548727688823;7,0690483391136;35,803345940268059;0
14,202452124954544;7,0413849754909785;38,714725152788489;0
5,5677924327866721;9,2082066701401857;42,354466282399628;0
9,925839320262142;8,9797369670439622;30,518881318874151;0
4,4779789688322662;10,551204110329685;34,900128426294749;0
5,348142964546696;9,12198246315426;39,096417583961539;0
3,9154160616174321;10,882474630167474;27,917949939519779;0
13,322781781438376;9,8308546024319963;34,492911823223309;0
7,0671804277943631;8,16081075745764;35,567464166876405;0
7,3308956462418715;11,544266784754386;33,761187040949494;0
8,43445751020115;10,540658716039665;33,285576670854944;0
0,53399798915517316;8,4928882893793389;31,974045373720813;0
11,035369758900792;11,224512084937691;32,381503157199383;0
7,3370286932170492;8,620647774360048;30,438570628286147;0
1,1135589836946078;11,92089724812074;38,277283919064217;0
9,0941486227035924;9,6307985727978149;32,880621312636947;0
7,6374531701883512;10,27725668288347;28,895938484782008;0
25,165785951818375;8,446421110847611;34,843403790544272;0
0,13776004972812453;12,030562683404682;28,134528139377345;0
16,018289976268761;11,906857659985846;30,669815093377963;0
4,2742216071228469;9,6013693775804079;34,181817388165214;0
28,754477583880274;10,489199715012248;32,545428883632169;0
10,575056437889197;7,8792498162224049;33,462130031892841;0
34,544021613869724;7,7599920065196741;34,277316751956455;0
75,846072558727187;9,88634646175717;28,558286069494081;0
29,511108133244743;10,194469485058908;27,431866778600895;0
0,86656621473204165;10,4400244745103;28,182245150697664;0
1,0645889511765525;11,925975133161991;31,245331824571526;0
9,7722276240031452;8,0351216872503528;31,268556215771369;0
29,751329341778185;10,932919903289051;30,947727952084222;0
16,559592178850686;12,141702843759255;26,870882928594149;0
6,0174978784165472;11,807757734537006;33,514051379179435;0
11,463132967674977;8,5433797161722467;31,208268847744968;0
19,114486505271181;11,859948788477809;29,81005925565556;0
5,9569170066625556;10,423580919632986;30,974291148569272;0
12,635044259702216;11,002465852809353;37,7511049594623;0
7,4095709925583444;8,3080135851229571;28,360611700184155;0
10,0002718210761;6,4674569146686061;34,562647960332981;0
12,762644289310126;8,6733830803288985;33,580609296047129;0
27,502545887975035;11,90281604502589;31,603950407681186;0
5,2526449660161578;11,098991680414404;29,259241389674905;0
0,60294534148248935;8,8088215460267119;33,2703271687934;0
14,688811568258696;12,393027322095692;30,187117099810649;0
2,42675912844318;11,411655741376757;34,665710781969842;0
6,3717443949324348;10,407901322869266;29,530014963646547;0
6,2220251255361836;9,1846349558107487;30,027993232265832;0
1,1178854846921926;10,488322490191539;30,215664662305308;0
16,597698357226335;8,537458039270982;33,53031461144478;0
9,24491437317738;8,7478557746515087;38,79102627699239;0
5,175443745320873;9,85179751809644;28,892661134982738;0
14,055231219531077;8,381633295939924;32,203045011520871;0
44,264830283416089;9,334752232248;32,960294610767328;0
16,746769311489949;8,9679337251765983;33,035559459670992;0
5,9790565161870219;10,987342645437821;29,482358999605776;0
35,43593675890363;9,6469048233033874;31,956580495926872;0
8,5678731223899121;11,180379353311789;30,789074244185954;0
1,1167632999531523;10,431877582109587;29,420244021994545;0
6,1351275128750782;9,1548960937637318;35,187739687327323;0
9,9395613571366184;8,5240411779670566;39,607504651465831;0
5,33152655380216;7,1913227733606053;38,58114531740317;0
4,0229093483730258;8,7174340589403467;29,719812266635;0
2,5231245451118509;8,7146172400556043;33,524330442791424;0
1,1932360848092316;10,244756340773641;34,833438237451759;0
8,1594833745688469;13,162255126689194;33,474978312364335;0
12,395531640902719;11,322391457373293;33,3147332098972;0
1,2514001938209791;10,576254193116316;31,742576986019298;0
4,6172652746385712;12,154909382055029;35,757163146526025;0
16,937450516132678;10,433287635063087;38,688243076859649;0
0,7370395603026294;10,995736282441214;34,873966697886324;0
4,9109068397090008;10,850132789515632;36,176979628529757;0
0,76770535904762516;10,657338391934429;32,913034132858137;0
23,222909605560517;11,772723608982149;33,332788879835675;0
2,2107382941385794;10,244701335235071;34,307907762310656;0
0,8076887077906385;10,768264596782956;34,269163514789746;0
4,9408541527292709;11,018496346014771;36,438308780711161;0
3,4150350970039636;8,0494106525873121;34,404019999080511;0
1,909087155563221;9,26191869606842;35,544842581763731;0
5,7483922326161965;11,948076924069204;33,905781124006552;0
6,8751951255099062;9,0656321095964127;33,263556429246449;0
7,6841548225000667;10,538712877314055;35,280175770793328;0
18,448547605375818;9,0949658425821571;31,800269946051632;0
3,1909132755219;11,062398753233733;31,296281664797121;0
6,8859979612299735;10,596308011481016;36,429257419634972;0
2,4798376318786168;8,2459307120611633;33,677435830880121;0
2,1591732923580635;9,2563558673681516;36,520132951825012;0
17,206355515304637;8,5099601429782119;33,999286106470137;0
10,203091786657069;9,9197331216636719;36,170852564414083;0
2,6416865717044784;7,6555742139224172;27,969515955760244;0
21,2899508328448;10,860247485020739;33,557140661826907;0
20,662692742892361;12,205101598614569;32,007583832625386;0
9,4590482733429937;8,83331287677994;32,623822966560937;0
0,66982114842482066;11,62762246395306;39,033297911701268;0
0,02242658459645655;7,8102117169587872;34,292612516709852;0
3,6769884478361075;9,4772441852759073;33,948654536160724;0
9,285519853454705;9,4944568909006275;35,951331639381259;0
2,0530731898226926;13,040787084084197;31,069908974551794;0
29,193890620350341;9,6033164627906746;33,14992212012163;0
2,3830398612699892;9,07225358276257;36,545147978407655;0
7,0317292440476553;9,2797608435177636;33,171256210299212;0
4,3631962617911588;10,114493788889586;32,020761952242985;0
0,98091162929563425;8,3060440461258516;31,098534455603577;0
3,4192209956822319;5,4688409099260911;26,003340750075449;0
13,423307359012956;11,733695595686585;34,085988472695504;0
2,423587937933636;12,103751889461513;29,499228245339854;0
4,00656798652936;11,112949463284529;31,97047919432617;0
19,160308009812354;10,90417137467408;35,17692170806643;0
15,592250742459088;8,6227315510813369;33,306731709351091;0
13,281694606918588;12,331306542091388;31,730233741216047;0
0,62052465389419109;11,51200864140006;36,500400105170087;0
11,450491532270522;8,5108942322003855;36,518079141079276;0
5,1363665190835661;8,3969840556984536;33,926360998732093;0
11,040118389016161;11,957541536235173;30,106076288913233;0
32,5388675549749;9,3768461721662639;34,888526524386151;0
0,98316179950243265;10,442826970086669;32,349156684661445;0
8,4698869372240377;10,577056425779571;34,87320231601381;0
0,59774446718735208;10,594435158202732;35,053805227827191;0
12,919917700689132;11,590226430661925;33,339484206788214;0
22,335448650307089;8,4664589436705882;35,847561725912776;0
4,5189995100247353;8,4782269987743817;30,664794580938128;0
22,021862841693448;9,6290289410167169;37,762138827028821;0
6,5029867998383111;11,865980534606377;31,478867283499063;0
1,4809332655195671;6,5280121052913653;31,800352178636821;0
27,353236777084057;10,325886425842063;33,542190783437917;0
2,2028609185465537;9,748809418096112;34,032103882241906;0
14,977599880391978;10,859409482077073;34,863162973469613;0
0,0915133718315496;9,00187736639162;33,899328297501867;0
22,997007768987913;7,6468477257139877;33,31187010353122;0
22,133675774187466;10,160728074413811;32,848672879276855;0
6,4002087254587288;9,4741118659864867;32,952147170575358;0
2,2849325013786923;11,673095056785844;32,104361693661154;0
4,2047571706873983;7,7782089276199118;33,261475504394419;0
32,637455885230693;9,720942763814806;34,660823933219845;0
26,914413045218204;10,904673728256464;28,404705453957767;0
1,5500524741272352;11,595624625802612;26,963667327707242;0
5,8486505141103322;9,6922378409473673;38,4263883567939;0
8,0375537283541174;10,231478828191246;32,630148672595766;0
7,6448619688827666;9,1506676787227139;32,067350076293032;0
3,31976317503432;8,9297125306396765;34,106279335805958;0
22,028059262301266;12,543620461787482;33,510186445817055;0
4,176208638833228;11,442453781983684;30,109149918895877;0
0,31848415142358227;7,3255727668167143;40,894306547490345;0
23,484025813730455;9,5321852062146313;24,349282778174878;0
1,8872950442102912;9,926658206702422;27,688391219044018;0
2,2220836496536327;7,3759565825836511;31,648145571261971;0
6,3801209466298205;9,2893775647206578;33,180843380108428;0
28,684001606893339;9,65903375818275;35,340961403213704;0
1,0915868275523291;11,017305050046788;32,329625625481967;0
23,925363921516116;12,240727550765021;35,137645655863807;0
13,332401628900865;9,3504021509214077;33,611598473870941;0
7,9153546295068109;10,328821495360959;30,888831163129186;0
6,167901261349086;10,95268319767141;31,39312765364555;0
0,54647633546956154;10,725488644608859;32,557875631858714;0
18,8687078570929;8,7036253785481;34,209630156372569;0
9,5593894313882739;10,875883258495641;34,830113646560839;0
20,832792355113586;12,493505505798002;35,68559875971345;0
31,186770732715825;9,4152013221643447;39,127182982360857;0
4,3768276146885112;10,837963277776593;33,879107232229494;0
7,7882087206831532;8,6477595966649119;34,661357936346462;0
5,7777768590021221;6,6597197378657826;34,11873934567015;0
3,8714959127506203;9,6788895192986537;35,935567488568985;0
30,597123851050011;8,01947858710374;35,373038784853875;0
22,929602632348516;9,6555587054866212;33,905220196548115;0
3,0424458002929016;8,9176832104080948;35,9386386576395;0
19,3723453180649;9,4855122244871239;36,958649404873647;0
4,13284675372319;9,509933523906609;32,398113376815914;0
5,7969194676713878;9,783166468305339;27,364084960600518;0
13,327340267155819;9,9128770608892012;31,764444341696002;0
17,025783377215454;8,4028782358349936;34,375163492777318;0
10,521641869084323;9,2296225575981783;35,58615495807696;0
0,1912245601709725;10,339268663322796;28,1918084130223;0
7,41489269423934;14,109039489825255;27,636496055721782;0
5,847974093323737;8,4712985345061149;34,465763235172496;0
0,033503636897032923;11,843500047586417;35,442785198183756;0
0,22444038797329075;10,721708176383475;28,75396452129068;0
19,525779278188573;10,838787322370703;29,442650224653018;0
8,52451876574934;8,8864149714062926;32,913188409012456;0
33,714391409422582;11,24195305077086;34,26804676084425;0
13,313346705656151;9,1763632565426114;30,285973633606105;0
12,948185679736632;11,825269623249575;35,441652906606031;0
17,90715057382647;10,131593113805504;33,019532443018051;0
23,612499567850975;10,222677821336905;31,920338374535966;0
47,226844359330855;9,1919711331785958;29,393643274981656;0
1,6757859545454426;13,816932857512244;32,611965610702704;0
26,018951750755473;9,6589187384517032;32,977170094267706;0
13,623523809611564;10,094961612013478;34,377931499190929;0
